ID,Semaine,Province,Pluviometrie_mm,Temperature_C,NDVI,Humidite_pct,Densite_Population,Couverture_Vaccinale_pct,Tests_Realises,Distance_Centre_Sante_km,Reservoirs_Animaux,Mobilite_Humaine,Cas_Confirmes,Saison,Population_Risque,Taux_Positivite_pct
OBS_00246,246,Lualaba,91,20.3,0.187,73,83,31.2,340,16,1,6,28,Seche,9628,8.24
OBS_00247,247,Sud-Ubangi,42,23.5,0.574,70,267,22.7,170,11,1,5,35,Seche,7374,20.59
OBS_00248,248,Haut-Lomami,77,26.7,0.303,79,70,55.4,300,3,0,4,17,Seche,5178,5.67
OBS_00249,249,Maniema,79,21.6,0.274,81,144,33.0,290,32,1,4,23,Seche,1362,7.93
OBS_00250,250,Ituri,135,28.7,0.433,65,96,32.5,140,11,0,5,25,Pluie,2862,17.86
OBS_00251,251,Kwilu,222,26.2,0.595,58,105,26.6,450,24,1,5,198,Pluie,1931,44.0
OBS_00252,252,Sankuru,19,26.0,0.363,90,25,10.5,300,6,0,6,40,Seche,3574,13.33
OBS_00253,253,Équateur,309,18.0,0.312,68,220,46.9,190,1,0,7,53,Pluie,2321,27.89
OBS_00254,254,Lomami,103,24.0,0.292,82,58,19.1,240,4,0,6,54,Pluie,9451,22.5
OBS_00255,255,Haut-Lomami,263,29.6,0.284,75,8,13.5,270,7,0,5,98,Pluie,3842,36.3
OBS_00256,256,Haut-Lomami,67,18.0,0.368,60,27,39.5,280,35,1,2,0,Seche,5745,0.0
OBS_00257,257,Tshuapa,400,33.2,0.169,65,10,33.8,240,24,0,3,134,Pluie,7155,55.83
OBS_00258,258,Équateur,161,24.9,0.12,84,115,43.6,340,24,0,6,64,Pluie,1867,18.82
OBS_00259,259,Tshuapa,117,23.4,0.334,87,45,23.7,280,16,0,4,33,Pluie,9389,11.79
OBS_00260,260,Tshopo,113,31.1,0.537,49,199,27.1,300,12,0,7,113,Pluie,9064,37.67
OBS_00261,261,Bas-Uele,168,18.0,0.138,76,78,40.5,330,31,0,4,54,Pluie,5569,16.36
OBS_00262,262,Maniema,132,18.0,0.367,75,32,32.4,430,13,0,7,50,Pluie,8599,11.63
OBS_00263,263,Haut-Katanga,176,26.8,0.585,60,96,55.1,280,13,1,3,44,Pluie,3657,15.71
OBS_00264,264,Nord-Ubangi,168,28.7,0.751,58,24,49.6,260,3,1,5,57,Pluie,1909,21.92
OBS_00265,265,Maniema,204,24.9,0.404,68,157,24.4,240,7,0,2,64,Pluie,9440,26.67
OBS_00266,266,Kasaï-Oriental,121,24.7,0.319,87,112,25.6,340,19,0,5,71,Pluie,8044,20.88
OBS_00267,267,Lualaba,131,18.4,0.215,65,69,26.1,290,60,0,1,19,Pluie,6578,6.55
OBS_00268,268,Kasaï-Central,218,27.8,0.209,84,24,70.1,320,8,0,3,41,Pluie,8262,12.81
OBS_00269,269,Kwango,360,28.4,0.384,82,99,31.6,150,14,1,2,74,Pluie,9651,49.33
OBS_00270,270,Haut-Lomami,171,27.7,0.463,95,69,38.6,170,56,0,5,7,Pluie,8462,4.12
OBS_00271,271,Kasaï,263,26.0,0.193,92,395,43.6,560,6,0,4,385,Pluie,1727,68.75
OBS_00272,272,Sud-Ubangi,76,28.3,0.607,69,22,25.6,200,6,0,4,37,Seche,3566,18.5
OBS_00273,273,Mongala,98,28.6,0.156,64,68,13.4,460,19,0,3,141,Seche,4511,30.65
OBS_00274,274,Équateur,98,25.4,0.556,79,210,25.1,150,12,0,5,41,Seche,5697,27.33
OBS_00275,275,Tanganyika,38,21.7,0.311,85,98,13.6,290,14,0,4,63,Seche,4557,21.72
OBS_00276,276,Kinshasa,268,30.8,0.225,76,90,24.4,180,23,0,6,93,Pluie,3653,51.67
OBS_00277,277,Tshuapa,89,31.1,0.366,67,62,24.0,290,4,1,8,76,Seche,3325,26.21
OBS_00278,278,Lomami,29,21.9,0.631,75,317,26.1,340,3,0,8,112,Seche,4484,32.94
OBS_00279,279,Lualaba,83,23.7,0.315,95,131,19.7,120,4,1,6,24,Seche,6118,20.0
OBS_00280,280,Haut-Katanga,90,24.0,0.388,63,101,56.5,220,2,0,8,9,Seche,1488,4.09
OBS_00281,281,Ituri,287,26.6,0.35,48,32,61.1,360,2,1,3,45,Pluie,1389,12.5
OBS_00282,282,Tshopo,316,19.9,0.432,82,138,29.6,300,5,1,7,194,Pluie,6771,64.67
OBS_00283,283,Lomami,171,20.3,0.322,67,142,45.9,170,8,0,7,16,Pluie,2141,9.41
OBS_00284,284,Nord-Kivu,122,26.1,0.733,79,27,34.5,380,4,1,7,52,Pluie,9005,13.68
OBS_00285,285,Nord-Ubangi,52,25.6,0.622,68,22,22.6,310,7,1,6,47,Seche,2981,15.16
OBS_00286,286,Kinshasa,74,19.7,0.377,61,213,56.8,260,4,0,5,10,Seche,9392,3.85
OBS_00287,287,Haut-Katanga,64,26.2,0.396,73,273,59.9,190,7,0,6,10,Seche,9667,5.26
OBS_00288,288,Lomami,400,27.4,0.569,70,78,41.3,380,17,1,4,235,Pluie,9815,61.84
OBS_00289,289,Tshuapa,74,26.1,0.649,68,55,56.8,270,2,0,6,19,Seche,8017,7.04
OBS_00290,290,Tanganyika,40,22.6,0.64,81,116,33.9,210,6,0,5,14,Seche,2733,6.67
OBS_00291,291,Bas-Uele,29,27.7,0.352,66,70,53.7,270,23,0,7,3,Seche,5901,1.11
OBS_00292,292,Sankuru,307,26.7,0.552,52,44,10.7,270,12,0,6,185,Pluie,4812,68.52
OBS_00293,293,Sud-Kivu,369,26.0,0.19,71,140,48.8,260,2,0,3,111,Pluie,5934,42.69
OBS_00294,294,Kasaï-Oriental,190,27.8,0.537,77,35,32.3,330,7,0,4,165,Pluie,3640,50.0
OBS_00295,295,Tshopo,68,22.2,0.703,77,33,23.1,240,37,0,4,27,Seche,4215,11.25
OBS_00296,296,Haut-Uele,101,27.9,0.533,72,61,32.8,400,44,0,4,36,Pluie,2881,9.0
OBS_00297,297,Mai-Ndombe,122,18.0,0.757,71,30,27.2,230,15,0,5,34,Pluie,4279,14.78
OBS_00298,298,Maniema,113,18.0,0.653,92,63,39.4,270,6,0,2,34,Pluie,6447,12.59
OBS_00299,299,Équateur,211,26.7,0.643,60,257,19.1,300,2,1,3,183,Pluie,4876,61.0
OBS_00300,300,Tanganyika,133,28.9,0.212,54,54,24.5,260,54,1,4,26,Pluie,1731,10.0
OBS_00301,301,Sankuru,43,30.3,0.28,64,25,16.0,480,12,1,3,99,Seche,7607,20.62
OBS_00302,302,Bas-Uele,204,27.6,0.547,70,375,37.8,370,13,0,10,234,Pluie,5660,63.24
OBS_00303,303,Tshuapa,142,26.7,0.442,58,232,37.6,340,38,1,5,43,Pluie,1926,12.65
OBS_00304,304,Sud-Ubangi,228,25.6,0.408,77,39,11.3,280,14,0,9,86,Pluie,5899,30.71
OBS_00305,305,Haut-Uele,60,24.7,0.434,72,242,42.5,250,6,1,3,30,Seche,7112,12.0
OBS_00306,306,Bas-Uele,255,23.4,0.575,88,185,49.3,360,5,0,6,200,Pluie,4482,55.56
OBS_00307,307,Haut-Uele,396,30.9,0.515,77,115,33.8,340,33,0,6,271,Pluie,7912,79.71
OBS_00308,308,Kasaï-Oriental,141,31.0,0.227,88,79,17.3,190,9,0,9,64,Pluie,5999,33.68
OBS_00309,309,Sud-Ubangi,65,21.6,0.577,66,8,35.3,420,36,0,5,22,Seche,1373,5.24
OBS_00310,310,Équateur,128,23.8,0.282,60,333,21.3,380,42,0,4,114,Pluie,6583,30.0
OBS_00311,311,Sud-Ubangi,400,21.5,0.318,73,134,31.4,210,12,0,4,107,Pluie,4974,50.95
OBS_00312,312,Nord-Kivu,257,22.4,0.247,72,84,39.1,320,5,1,8,122,Pluie,3446,38.12
OBS_00313,313,Kongo Central,222,22.7,0.642,85,51,30.6,270,59,0,8,38,Pluie,5955,14.07
OBS_00314,314,Ituri,198,28.0,0.299,46,139,11.4,350,23,0,8,151,Pluie,3726,43.14
OBS_00315,315,Kasaï-Central,366,25.4,0.502,87,56,30.4,250,39,0,6,114,Pluie,5213,45.6
OBS_00316,316,Sankuru,101,19.3,0.581,70,130,43.2,390,20,0,6,51,Pluie,3131,13.08
OBS_00317,317,Bas-Uele,286,21.5,0.655,61,215,32.3,210,28,0,7,73,Pluie,1015,34.76
OBS_00318,318,Tshopo,103,26.1,0.582,56,5,10.0,300,7,0,3,100,Pluie,9548,33.33
OBS_00319,319,Lualaba,400,30.1,0.334,67,139,27.3,210,7,0,4,159,Pluie,7453,75.71
OBS_00320,320,Kinshasa,225,28.0,0.442,77,223,47.2,340,12,0,4,124,Pluie,7153,36.47
OBS_00321,321,Kwilu,309,32.8,0.59,65,54,27.6,400,76,0,5,131,Pluie,6188,32.75
OBS_00322,322,Haut-Uele,63,18.0,0.435,69,38,25.0,310,8,0,8,17,Seche,5118,5.48
OBS_00323,323,Sud-Ubangi,259,29.7,0.541,59,75,30.7,220,7,0,2,102,Pluie,2433,46.36
OBS_00324,324,Kasaï,64,19.2,0.613,61,369,36.9,230,8,0,3,21,Seche,3796,9.13
OBS_00325,325,Kasaï,89,20.9,0.386,83,71,22.7,350,4,1,4,65,Seche,9980,18.57
OBS_00326,326,Tanganyika,161,20.4,0.347,57,33,36.4,330,36,0,4,23,Pluie,3868,6.97
OBS_00327,327,Nord-Kivu,251,27.7,0.608,75,393,58.1,250,6,0,9,117,Pluie,4785,46.8
OBS_00328,328,Kongo Central,33,34.0,0.171,78,66,18.7,240,4,0,5,32,Seche,6459,13.33
OBS_00329,329,Tshuapa,46,26.2,0.232,64,97,25.8,310,8,1,5,41,Seche,2541,13.23
OBS_00330,330,Kinshasa,101,21.7,0.289,90,168,39.4,400,49,0,4,34,Pluie,2915,8.5
OBS_00331,331,Mongala,132,21.7,0.542,67,160,27.7,230,24,1,3,43,Pluie,7234,18.7
OBS_00332,332,Kinshasa,276,18.1,0.538,73,264,33.9,210,10,1,2,87,Pluie,8169,41.43
OBS_00333,333,Mongala,162,25.5,0.756,78,500,16.6,280,7,0,3,211,Pluie,5129,75.36
OBS_00334,334,Tanganyika,73,25.6,0.413,72,77,38.0,200,5,1,6,31,Seche,3034,15.5
OBS_00335,335,Kinshasa,145,30.1,0.491,62,25,43.8,190,10,0,4,14,Pluie,4629,7.37
OBS_00336,336,Sud-Kivu,153,26.7,0.603,88,204,35.5,320,12,0,8,109,Pluie,1273,34.06
OBS_00337,337,Mai-Ndombe,128,18.8,0.335,88,12,16.4,250,2,0,6,69,Pluie,2649,27.6
OBS_00338,338,Haut-Katanga,195,24.4,0.646,73,153,41.6,490,15,1,3,146,Pluie,9059,29.8
OBS_00339,339,Haut-Katanga,35,21.3,0.255,72,87,60.4,350,15,0,6,6,Seche,1793,1.71
OBS_00340,340,Haut-Lomami,99,25.4,0.664,53,216,47.4,200,8,1,7,23,Seche,9263,11.5
OBS_00341,341,Kasaï-Oriental,130,26.1,0.783,66,174,6.7,270,15,0,7,129,Pluie,7519,47.78
OBS_00342,342,Nord-Ubangi,400,30.3,0.551,72,257,47.0,210,1,1,4,172,Pluie,4920,81.9
OBS_00343,343,Ituri,400,25.4,0.226,88,96,20.0,240,4,0,5,180,Pluie,3382,75.0
OBS_00344,344,Sud-Kivu,185,25.3,0.251,64,136,12.4,210,39,0,6,42,Pluie,8231,20.0
OBS_00345,345,Maniema,73,21.7,0.273,92,275,30.0,190,14,1,6,30,Seche,4186,15.79
OBS_00346,346,Kasaï,197,21.2,0.514,66,56,11.1,310,17,0,5,109,Pluie,3394,35.16
OBS_00347,347,Haut-Katanga,54,18.7,0.549,57,75,25.2,220,9,0,6,22,Seche,8637,10.0
OBS_00348,348,Kongo Central,400,28.5,0.263,84,48,50.0,350,6,0,3,162,Pluie,8114,46.29
OBS_00349,349,Équateur,114,24.4,0.416,65,157,50.4,360,10,1,5,38,Pluie,6676,10.56
OBS_00350,350,Sankuru,351,25.1,0.573,95,50,38.5,220,10,0,6,118,Pluie,5477,53.64
OBS_00351,351,Kasaï-Central,128,26.7,0.494,82,500,43.7,290,23,1,4,93,Pluie,3513,32.07
OBS_00352,352,Sankuru,52,29.5,0.258,77,195,38.5,200,17,0,3,14,Seche,8944,7.0
OBS_00353,353,Sud-Ubangi,66,29.5,0.684,89,103,46.5,310,4,0,4,59,Seche,5442,19.03
OBS_00354,354,Kasaï-Oriental,49,23.8,0.327,91,137,37.8,210,25,0,5,8,Seche,2226,3.81
OBS_00355,355,Tshopo,34,25.0,0.295,85,181,54.2,380,15,1,4,10,Seche,6804,2.63
OBS_00356,356,Mai-Ndombe,75,18.0,0.747,64,198,28.3,400,52,0,6,47,Seche,4888,11.75
OBS_00357,357,Kongo Central,11,27.9,0.203,95,253,28.1,150,5,0,4,15,Seche,7105,10.0
OBS_00358,358,Haut-Katanga,44,19.5,0.214,70,86,19.0,260,29,0,9,18,Seche,8200,6.92
OBS_00359,359,Lualaba,48,29.0,0.678,67,366,58.8,350,8,0,7,25,Seche,8654,7.14
OBS_00360,360,Sud-Ubangi,11,27.7,0.326,66,58,46.2,230,5,0,2,13,Seche,2342,5.65
OBS_00361,361,Haut-Uele,353,29.4,0.539,66,77,39.8,290,13,1,4,194,Pluie,2682,66.9
OBS_00362,362,Maniema,121,25.2,0.268,95,30,34.8,150,24,1,5,19,Pluie,5674,12.67
OBS_00363,363,Haut-Katanga,44,19.7,0.379,70,108,7.4,240,17,1,9,28,Seche,8597,11.67
OBS_00364,364,Bas-Uele,175,23.1,0.666,83,71,63.3,250,2,0,6,14,Pluie,3589,5.6
OBS_00365,365,Lualaba,187,29.5,0.691,81,47,19.8,330,24,1,4,151,Pluie,8585,45.76
OBS_00366,366,Haut-Lomami,353,28.3,0.529,63,88,66.7,460,14,0,5,251,Pluie,1153,54.57
OBS_00367,367,Équateur,145,20.3,0.134,69,15,42.4,270,34,1,7,17,Pluie,1194,6.3
OBS_00368,368,Haut-Katanga,88,23.0,0.267,47,311,45.9,230,4,0,5,33,Seche,5443,14.35
OBS_00369,369,Sud-Ubangi,257,28.6,0.365,67,42,20.8,220,10,0,4,133,Pluie,4490,60.45
OBS_00370,370,Ituri,30,23.2,0.553,59,221,39.8,360,5,0,6,46,Seche,1547,12.78
OBS_00371,371,Kwango,174,22.0,0.244,71,20,41.5,450,39,1,5,55,Pluie,8107,12.22
OBS_00372,372,Kwilu,48,24.1,0.129,82,183,10.9,210,2,0,3,52,Seche,1967,24.76
OBS_00373,373,Kongo Central,39,18.0,0.357,73,500,18.5,140,12,0,5,11,Seche,7164,7.86
OBS_00374,374,Kasaï-Oriental,15,22.3,0.696,50,199,25.4,340,7,1,3,56,Seche,3740,16.47
OBS_00375,375,Tshopo,80,26.6,0.324,67,102,72.9,340,1,1,2,16,Seche,9197,4.71
OBS_00376,376,Kongo Central,63,25.0,0.524,82,24,28.7,310,19,1,3,51,Seche,6067,16.45
OBS_00377,377,Mongala,232,26.0,0.704,72,40,48.7,190,14,0,5,31,Pluie,8055,16.32
OBS_00378,378,Sud-Kivu,174,23.8,0.645,95,196,30.7,310,16,0,4,138,Pluie,2791,44.52
OBS_00379,379,Tanganyika,138,24.5,0.214,92,13,29.9,270,12,0,8,44,Pluie,9514,16.3
OBS_00380,380,Kongo Central,38,26.9,0.565,74,247,57.7,240,8,1,5,29,Seche,8640,12.08
OBS_00381,381,Maniema,47,24.3,0.189,65,83,25.6,370,15,0,6,28,Seche,9944,7.57
OBS_00382,382,Sud-Ubangi,126,28.6,0.243,71,49,19.8,210,21,0,6,24,Pluie,1148,11.43
OBS_00383,383,Lomami,75,28.3,0.644,83,200,36.2,140,36,0,5,14,Seche,1305,10.0
OBS_00384,384,Équateur,149,18.0,0.437,48,118,42.2,250,4,0,5,34,Pluie,6582,13.6
OBS_00385,385,Sud-Kivu,124,22.3,0.484,59,116,32.4,240,1,1,4,37,Pluie,2916,15.42
OBS_00386,386,Sud-Kivu,133,18.0,0.384,60,113,29.4,190,4,1,4,22,Pluie,4686,11.58
OBS_00387,387,Sud-Ubangi,294,24.2,0.714,66,93,39.0,160,39,1,6,59,Pluie,2045,36.88
OBS_00388,388,Équateur,171,19.5,0.229,74,86,14.2,440,45,0,3,80,Pluie,7174,18.18
OBS_00389,389,Maniema,146,26.2,0.483,82,75,37.8,270,10,0,4,58,Pluie,3040,21.48
OBS_00390,390,Kinshasa,133,23.8,0.266,81,91,43.6,290,4,1,5,42,Pluie,4258,14.48
OBS_00391,391,Mongala,88,19.6,0.315,69,284,42.3,340,31,0,3,59,Seche,8275,17.35
OBS_00392,392,Nord-Kivu,169,25.6,0.464,72,144,27.2,360,19,0,1,98,Pluie,2292,27.22
OBS_00393,393,Kinshasa,36,21.6,0.467,86,165,22.8,320,6,1,6,57,Seche,3172,17.81
OBS_00394,394,Kinshasa,319,24.1,0.325,63,10,23.4,200,91,1,9,27,Pluie,2901,13.5
OBS_00395,395,Kasaï-Oriental,107,20.0,0.485,77,94,50.9,380,36,1,5,22,Pluie,2704,5.79
OBS_00396,396,Haut-Katanga,74,25.2,0.438,63,101,28.6,260,6,0,7,25,Seche,5337,9.62
OBS_00397,397,Bas-Uele,162,33.4,0.546,66,56,45.6,250,3,1,6,50,Pluie,7954,20.0
OBS_00398,398,Mai-Ndombe,250,21.6,0.414,95,47,18.2,230,6,1,4,90,Pluie,1820,39.13
OBS_00399,399,Ituri,92,30.0,0.118,76,67,25.3,380,37,0,4,64,Seche,5382,16.84
OBS_00400,400,Nord-Ubangi,75,22.1,0.183,57,54,14.7,370,9,0,7,85,Seche,5043,22.97
OBS_00401,401,Maniema,93,25.4,0.407,59,20,22.7,270,24,0,4,23,Seche,6298,8.52
OBS_00402,402,Sud-Kivu,134,25.6,0.434,75,53,23.5,200,4,0,7,29,Pluie,1236,14.5
OBS_00403,403,Sud-Kivu,142,25.6,0.469,77,36,25.8,160,9,0,8,34,Pluie,7026,21.25
OBS_00404,404,Mai-Ndombe,170,21.3,0.427,57,214,20.0,170,4,0,5,98,Pluie,7306,57.65
OBS_00405,405,Lomami,346,22.2,0.719,79,167,49.0,420,10,1,7,221,Pluie,6051,52.62
OBS_00406,406,Kongo Central,160,25.9,0.447,85,81,22.6,260,31,0,8,61,Pluie,8171,23.46
OBS_00407,407,Kwango,47,25.7,0.754,63,110,54.9,250,3,1,8,17,Seche,7916,6.8
OBS_00408,408,Kasaï-Oriental,182,21.3,0.344,60,131,19.4,270,31,0,5,47,Pluie,2901,17.41
OBS_00409,409,Équateur,74,24.4,0.265,70,266,40.5,350,3,1,7,39,Seche,2715,11.14
OBS_00410,410,Sankuru,77,27.7,0.616,70,235,38.5,110,7,1,3,8,Seche,4805,7.27
OBS_00411,411,Lomami,392,28.5,0.353,81,66,25.0,160,12,1,3,90,Pluie,6057,56.25
OBS_00412,412,Haut-Uele,203,26.9,0.698,82,43,22.1,280,27,1,3,123,Pluie,8161,43.93
OBS_00413,413,Mai-Ndombe,43,22.4,0.622,78,140,67.0,160,1,0,6,12,Seche,3060,7.5
OBS_00414,414,Tshopo,114,23.5,0.368,55,163,29.7,160,52,0,8,15,Pluie,3315,9.38
OBS_00415,415,Mai-Ndombe,80,23.3,0.479,59,108,30.4,300,1,0,4,21,Seche,9327,7.0
OBS_00416,416,Sud-Ubangi,112,30.1,0.63,59,172,30.4,200,20,1,5,59,Pluie,4380,29.5
OBS_00417,417,Haut-Uele,24,19.7,0.391,71,252,31.3,110,37,1,4,2,Seche,8469,1.82
OBS_00418,418,Kasaï-Oriental,74,19.4,0.417,77,365,22.7,340,1,1,5,86,Seche,3959,25.29
OBS_00419,419,Kwilu,158,21.3,0.236,69,189,18.8,370,8,0,6,159,Pluie,1619,42.97
OBS_00420,420,Haut-Katanga,33,28.2,0.723,58,49,42.6,330,15,1,7,21,Seche,6590,6.36
OBS_00421,421,Kwilu,266,24.1,0.585,49,29,20.4,110,13,1,4,48,Pluie,3900,43.64
OBS_00422,422,Sud-Kivu,82,20.5,0.639,67,105,45.0,330,54,0,6,14,Seche,3016,4.24
OBS_00423,423,Lomami,400,27.9,0.264,72,244,25.7,130,5,0,5,87,Pluie,7851,66.92
OBS_00424,424,Équateur,145,21.1,0.122,57,260,39.8,390,12,0,5,49,Pluie,4778,12.56
OBS_00425,425,Maniema,16,24.1,0.357,77,116,12.1,220,32,0,5,42,Seche,4911,19.09
OBS_00426,426,Kasaï-Central,152,26.4,0.347,51,145,34.5,350,9,0,3,53,Pluie,2344,15.14
OBS_00427,427,Mongala,13,30.5,0.464,84,106,46.1,400,5,0,3,41,Seche,1403,10.25
OBS_00428,428,Sud-Kivu,30,25.5,0.325,61,41,13.1,310,46,1,6,18,Seche,4563,5.81
OBS_00429,429,Kongo Central,55,18.0,0.644,63,22,23.1,380,32,1,3,22,Seche,4964,5.79
OBS_00430,430,Kasaï-Central,167,24.8,0.341,85,98,43.8,280,8,1,5,30,Pluie,3838,10.71
OBS_00431,431,Sud-Ubangi,216,25.2,0.208,73,106,31.1,280,2,0,2,79,Pluie,1776,28.21
OBS_00432,432,Kongo Central,320,22.3,0.374,82,88,46.4,360,3,0,3,206,Pluie,9247,57.22
OBS_00433,433,Mai-Ndombe,211,22.4,0.669,65,302,67.8,250,10,0,4,53,Pluie,8535,21.2
OBS_00434,434,Mongala,310,25.0,0.575,79,326,18.9,200,19,0,5,167,Pluie,9104,83.5
OBS_00435,435,Kinshasa,136,21.4,0.289,67,52,29.4,260,22,1,2,25,Pluie,1199,9.62
OBS_00436,436,Haut-Lomami,195,23.5,0.436,68,343,16.2,270,21,0,8,128,Pluie,8534,47.41
OBS_00437,437,Haut-Lomami,52,23.1,0.37,85,124,12.6,220,4,1,4,37,Seche,6575,16.82
OBS_00438,438,Kwango,122,26.8,0.34,84,30,13.3,260,29,0,6,59,Pluie,7112,22.69
OBS_00439,439,Kwango,131,27.9,0.503,65,9,15.3,220,38,0,5,36,Pluie,8254,16.36
OBS_00440,440,Kinshasa,162,23.0,0.472,76,78,13.7,240,11,0,4,79,Pluie,4537,32.92
OBS_00441,441,Kwango,36,23.6,0.441,95,169,27.1,290,25,0,4,50,Seche,5033,17.24
OBS_00442,442,Kongo Central,209,22.5,0.533,66,247,28.9,420,13,0,7,188,Pluie,5776,44.76
OBS_00443,443,Sud-Kivu,395,26.7,0.718,89,109,16.4,270,1,1,5,254,Pluie,9560,94.07
OBS_00444,444,Sankuru,30,23.0,0.352,68,123,25.5,330,41,0,5,12,Seche,5990,3.64
OBS_00445,445,Tshopo,293,30.2,0.758,69,178,28.0,350,12,0,4,271,Pluie,3510,77.43
OBS_00446,446,Sankuru,189,18.0,0.467,71,100,61.3,280,4,1,7,22,Pluie,2755,7.86
OBS_00447,447,Haut-Katanga,254,31.5,0.35,69,105,16.2,460,6,1,6,300,Pluie,1488,65.22
OBS_00448,448,Tshuapa,192,22.0,0.614,69,179,18.1,210,14,0,4,93,Pluie,1591,44.29
OBS_00449,449,Kasaï-Oriental,272,27.5,0.211,70,304,24.4,240,28,0,8,107,Pluie,6974,44.58
OBS_00450,450,Tanganyika,84,27.5,0.455,62,187,45.8,430,7,0,5,70,Seche,7991,16.28
OBS_00451,451,Kasaï-Central,80,25.0,0.253,56,31,40.6,300,1,1,8,18,Seche,5137,6.0
OBS_00452,452,Kwilu,124,26.7,0.669,70,130,17.1,410,26,1,5,135,Pluie,9205,32.93
OBS_00453,453,Kasaï-Oriental,250,28.3,0.361,65,20,55.3,350,5,1,4,81,Pluie,1799,23.14
OBS_00454,454,Lualaba,160,18.0,0.602,86,93,26.8,250,3,0,5,76,Pluie,3819,30.4
OBS_00455,455,Tanganyika,189,29.8,0.25,60,87,18.5,500,16,0,7,238,Pluie,3693,47.6
OBS_00456,456,Kwango,24,24.7,0.232,75,9,26.8,270,16,1,6,11,Seche,1045,4.07
OBS_00457,457,Équateur,57,25.5,0.266,68,96,22.0,280,52,0,7,18,Seche,7044,6.43
OBS_00458,458,Nord-Kivu,138,26.4,0.671,84,46,42.9,320,6,0,10,82,Pluie,3649,25.62
OBS_00459,459,Tanganyika,80,32.3,0.501,69,138,30.6,170,8,0,7,29,Seche,6797,17.06
OBS_00460,460,Sud-Ubangi,82,21.1,0.666,90,179,25.0,240,18,0,8,41,Seche,6981,17.08
OBS_00461,461,Sud-Kivu,89,29.6,0.357,66,106,15.8,470,12,1,3,127,Seche,1940,27.02
OBS_00462,462,Haut-Katanga,400,18.0,0.475,44,155,39.1,90,21,0,7,32,Pluie,6769,35.56
OBS_00463,463,Haut-Lomami,132,20.2,0.55,56,500,24.7,350,17,0,3,167,Pluie,9847,47.71
OBS_00464,464,Kwilu,91,18.9,0.475,69,67,36.6,210,6,0,8,9,Seche,5868,4.29
OBS_00465,465,Bas-Uele,234,29.4,0.258,75,134,33.6,260,2,1,7,56,Pluie,9685,21.54
OBS_00466,466,Maniema,101,27.0,0.589,68,227,39.2,250,29,0,3,37,Pluie,4508,14.8
OBS_00467,467,Kwilu,254,24.3,0.188,46,172,24.9,350,1,0,6,125,Pluie,3809,35.71
OBS_00468,468,Kwango,46,25.6,0.348,76,117,37.5,240,2,0,4,19,Seche,2816,7.92
OBS_00469,469,Maniema,153,26.7,0.414,62,130,41.6,290,25,1,1,43,Pluie,1893,14.83
OBS_00470,470,Tshopo,72,21.1,0.301,78,27,49.0,240,2,0,7,11,Seche,7208,4.58
OBS_00471,471,Kasaï-Central,238,20.1,0.198,67,284,26.8,240,38,1,2,97,Pluie,5822,40.42
OBS_00472,472,Kwango,177,23.2,0.21,86,97,48.6,250,1,1,3,39,Pluie,9456,15.6
OBS_00473,473,Haut-Lomami,191,31.6,0.277,80,141,17.8,230,39,0,7,104,Pluie,7329,45.22
OBS_00474,474,Haut-Lomami,240,31.5,0.351,72,130,21.1,300,5,0,5,189,Pluie,3970,63.0
OBS_00475,475,Haut-Katanga,88,19.4,0.344,50,170,46.3,110,51,1,4,2,Seche,6047,1.82
OBS_00476,476,Ituri,36,21.5,0.698,95,43,53.7,170,4,1,3,5,Seche,3403,2.94
OBS_00477,477,Mai-Ndombe,196,33.2,0.375,72,144,11.2,260,4,0,5,147,Pluie,3638,56.54
OBS_00478,478,Sud-Kivu,116,21.1,0.41,72,70,41.2,340,5,0,4,48,Pluie,8075,14.12
OBS_00479,479,Kwango,140,28.8,0.223,83,30,8.2,210,8,0,4,84,Pluie,2521,40.0
OBS_00480,480,Kwilu,147,29.2,0.35,69,248,20.4,380,10,1,2,178,Pluie,1268,46.84
OBS_00481,481,Mongala,142,24.0,0.439,74,292,12.2,280,15,1,5,121,Pluie,6549,43.21
OBS_00482,482,Mongala,400,20.2,0.298,56,232,32.4,330,17,0,3,198,Pluie,3175,60.0
OBS_00483,483,Sud-Kivu,83,24.8,0.442,91,8,54.5,170,14,1,4,7,Seche,3738,4.12
OBS_00484,484,Nord-Kivu,400,24.1,0.563,84,146,46.2,400,3,0,5,284,Pluie,3422,71.0
OBS_00485,485,Mai-Ndombe,170,27.2,0.504,63,87,18.8,240,1,1,4,132,Pluie,7220,55.0
OBS_00486,486,Bas-Uele,329,22.1,0.457,74,58,11.7,160,7,0,5,87,Pluie,6563,54.37
OBS_00487,487,Kwilu,52,31.6,0.256,65,119,12.9,250,6,0,7,65,Seche,2916,26.0
OBS_00488,488,Sankuru,46,23.1,0.691,80,132,57.4,360,15,0,4,17,Seche,9124,4.72
OBS_00489,489,Sankuru,162,22.5,0.531,72,211,34.3,430,8,0,3,133,Pluie,6718,30.93
OBS_00490,490,Nord-Ubangi,145,21.5,0.276,79,196,19.2,270,29,0,4,57,Pluie,6872,21.11
OBS_00491,491,Sud-Kivu,209,24.0,0.444,71,148,30.2,180,19,1,5,35,Pluie,3440,19.44
OBS_00492,492,Bas-Uele,181,26.5,0.486,88,55,30.5,270,6,1,10,95,Pluie,5163,35.19
